Marital_status,Application_mode,Application_order,Course,Daytime_evening_attendance,Previous_qualification,Previous_qualification_grade,Nacionality,Mothers_qualification,Fathers_qualification,Mothers_occupation,Fathers_occupation,Admission_grade,Displaced,Educational_special_needs,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,International,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Unemployment_rate,Inflation_rate,GDP,Status
single,1st phase - general,1,Social Service,daytime,Secondary education,141.0,Portuguese,37,37,Admin staff,Admin staff,138.9,no,no,no,yes,female,no,21,no,0,6,7,6,13.333333333333334,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate
single,1st phase - general,1,Social Service,daytime,Secondary education,133.1,Portuguese,1,1,Technicians,Technicians,102.0,yes,no,no,yes,female,yes,20,no,0,6,7,6,13.666666666666666,0,0,6,7,6,14.571428571428571,0,11.1,0.6,2.02,Graduate
single,Over 23 years old,1,Tourism,daytime,Secondary education,133.1,Portuguese,19,19,Admin staff,Industry/Construction,123.0,no,no,yes,no,female,yes,28,no,0,6,6,6,10.833333333333334,0,0,6,7,5,11.0,0,13.9,-0.3,0.79,Dropout
single,1st phase - general,2,Basic Education,daytime,Secondary education,127.0,Portuguese,37,19,Unskilled Workers,Machine Operators,137.5,yes,no,no,yes,female,no,21,no,0,6,7,6,13.428571428571429,0,0,6,8,6,13.142857142857142,0,7.6,2.6,0.32,Graduate
single,1st phase - general,1,Nursing,daytime,Secondary education,106.0,Portuguese,37,38,Cleaners,Subsistence farmers,102.2,yes,no,yes,yes,male,no,20,no,0,7,7,7,12.401428571428571,0,0,8,10,6,11.808333333333332,0,11.1,0.6,2.02,Enrolled
single,Transfer,1,Agronomy,daytime,Secondary education,130.0,Portuguese,3,2,Scientific specialists,Agriculture/Fisheries,105.3,no,no,no,no,male,no,36,no,0,6,8,0,0.0,0,0,6,10,0,0.0,0,16.2,0.3,-0.92,Dropout
married,Over 23 years old,1,Management (evening),evening,Secondary education,110.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,130.0,no,no,no,no,male,no,42,no,0,4,4,0,0.0,0,0,5,0,0,0.0,0,12.7,3.7,-1.7,Dropout
married,Over 23 years old,1,Management (evening),evening,Secondary education,150.0,Portuguese,37,37,Unskilled Workers,Industry/Construction,122.5,no,no,no,yes,male,no,47,no,0,5,9,4,11.5,0,0,5,6,5,11.6,1,7.6,2.6,0.32,Dropout
single,Over 23 years old,1,Informatics Engineering,daytime,Secondary education,160.0,Portuguese,1,38,Admin staff,Industry/Construction,112.0,no,no,no,no,male,no,25,no,0,5,8,0,0.0,0,0,5,5,0,0.0,0,9.4,-0.8,-3.12,Dropout
single,Over 23 years old,1,Ad/Marketing,daytime,Other - 11th year of schooling,170.0,Portuguese,1,37,Technicians,Services/Sellers,110.0,no,no,no,yes,male,yes,25,no,0,6,8,6,14.142857142857142,0,0,6,6,6,13.5,0,15.5,2.8,-4.06,Graduate
married,Over 23 years old,1,Social Service (evening),evening,Basic education 3rd cycle,133.1,Portuguese,19,37,Agriculture/Fisheries,Machine Operators,149.5,no,no,no,yes,male,no,48,no,0,6,6,0,0.0,0,0,5,6,0,0.0,0,12.4,0.5,1.79,Dropout
single,Change course,1,Management (evening),evening,Secondary education,120.0,Portuguese,38,38,Unskilled Workers,Industry/Construction,141.0,no,no,no,yes,male,yes,32,no,5,10,12,10,13.8,0,5,10,10,10,12.8,0,10.8,1.4,1.74,Graduate
single,Other higher courses,1,Management (evening),evening,Higher education - degree (1st cycle),130.0,Portuguese,38,38,Unskilled Workers,Industry/Construction,130.0,no,no,no,yes,male,no,38,no,10,10,10,10,13.6,0,5,10,10,5,13.6,0,8.9,1.4,3.51,Dropout
single,Other higher courses,1,Social Service,daytime,Higher education - degree (1st cycle),130.0,Portuguese,37,37,Services/Sellers,Services/Sellers,130.0,no,no,no,yes,male,no,37,no,11,16,23,15,11.733333333333333,0,6,11,17,9,11.88888888888889,0,15.5,2.8,-4.06,Graduate
single,Over 23 years old,2,Management,daytime,Secondary education,120.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,104.0,no,no,no,no,male,no,26,no,0,5,8,1,10.0,0,0,5,9,1,10.0,0,10.8,1.4,1.74,Dropout
single,Tech diploma,1,Veterinary Nursing,daytime,Technological specialization,110.0,Portuguese,3,5,Scientific specialists,Scientific specialists,110.0,no,no,no,yes,male,no,23,no,0,6,19,0,0.0,0,0,6,6,0,0.0,0,13.9,-0.3,0.79,Dropout
single,Tech diploma,1,Agronomy,daytime,Technological specialization,120.0,Portuguese,38,19,Technicians,Services/Sellers,120.0,no,no,no,yes,male,no,23,no,0,6,6,0,0.0,0,0,6,8,0,0.0,0,15.5,2.8,-4.06,Enrolled
single,Tech diploma,1,Agronomy,daytime,Technological specialization,130.0,Portuguese,2,3,Unskilled Workers,Agriculture/Fisheries,130.0,no,no,no,yes,male,no,20,no,0,6,12,4,10.8,0,0,6,13,4,12.0,0,12.4,0.5,1.79,Enrolled
single,Over 23 years old,1,Nursing,daytime,Higher education - master's,150.0,Portuguese,3,38,Technicians,Industry/Construction,127.0,yes,no,no,yes,male,no,26,no,2,7,8,6,13.046666666666669,0,2,8,10,7,13.30625,0,11.1,0.6,2.02,Dropout
single,Change course,1,Social Service (evening),evening,Secondary education,120.0,Portuguese,37,37,Unskilled Workers,Services/Sellers,100.0,no,no,no,yes,female,no,45,no,5,9,13,8,11.0,0,3,7,10,6,10.833333333333334,0,12.7,3.7,-1.7,Enrolled
single,Over 23 years old,1,Social Service (evening),evening,Basic education 3rd cycle,100.0,Portuguese,37,37,Services/Sellers,Services/Sellers,111.0,yes,no,no,yes,female,yes,26,no,0,6,10,3,12.333333333333334,0,0,6,14,3,11.666666666666666,0,7.6,2.6,0.32,Enrolled
single,Change course,1,Social Service (evening),evening,Higher education - degree,133.1,Portuguese,9,9,Other,Other,130.0,no,no,no,yes,female,no,26,no,8,11,16,10,11.8,0,3,7,7,7,13.285714285714286,0,7.6,2.6,0.32,Graduate
single,Over 23 years old,1,Management (evening),evening,Secondary education,130.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,130.1,no,no,no,yes,female,no,25,no,0,5,8,3,11.0,0,0,5,8,3,11.25,0,10.8,1.4,1.74,Enrolled
single,Special - Madeira,4,Nursing,daytime,Secondary education,145.0,Portuguese,1,1,Admin staff,Admin staff,127.5,yes,no,no,yes,female,no,18,no,0,8,8,8,13.11,0,0,8,8,8,13.11,0,9.4,-0.8,-3.12,Graduate
single,Other higher courses,1,Nursing,daytime,Higher education - degree,130.0,Portuguese,37,37,Industry/Construction,Industry/Construction,130.0,yes,no,no,yes,female,no,27,no,0,8,8,7,14.414285714285716,0,0,8,8,7,14.414285714285716,0,12.7,3.7,-1.7,Graduate
legally separated,2nd phase - general,3,Social Service (evening),evening,Secondary education,115.0,Portuguese,19,1,Services/Sellers,Other,115.0,no,no,no,no,female,no,24,no,0,5,5,0,0.0,0,0,5,10,0,0.0,0,10.8,1.4,1.74,Dropout
single,2nd phase - general,1,Management,daytime,Secondary education,124.0,Portuguese,38,19,Agriculture/Fisheries,Armed Forces,126.8,yes,no,no,yes,female,no,20,no,0,5,8,5,12.333333333333334,0,0,5,7,5,12.2,0,15.5,2.8,-4.06,Graduate
single,1st phase - general,1,Nursing,daytime,Secondary education,124.0,Portuguese,1,19,Unskilled Workers,Machine Operators,116.7,yes,no,no,yes,female,yes,18,no,0,7,9,0,0.0,0,0,7,8,1,10.0,0,15.5,2.8,-4.06,Dropout
single,2nd phase - general,6,Oral Hygiene,daytime,Secondary education,134.0,Portuguese,19,38,Industry/Construction,Industry/Construction,128.5,yes,no,no,yes,female,yes,18,no,0,7,9,7,14.1,0,0,8,8,8,13.3125,0,12.7,3.7,-1.7,Graduate
single,1st phase - general,4,Nursing,daytime,Secondary education,137.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,127.5,yes,no,no,yes,female,no,18,no,0,8,8,8,13.045,0,0,8,8,8,13.045,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general,1,Nursing,daytime,Secondary education,124.0,Portuguese,19,37,Technicians,Machine Operators,117.5,yes,no,no,yes,male,no,19,no,0,8,10,5,12.858,3,0,8,10,5,12.858,3,9.4,-0.8,-3.12,Enrolled
single,Transfer,3,Nursing,daytime,Secondary education,136.0,Portuguese,1,1,Admin staff,Admin staff,148.8,yes,no,no,yes,female,yes,19,no,0,8,8,8,14.2525,0,0,8,8,8,14.2525,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general,4,Nursing,daytime,Secondary education,126.0,Portuguese,12,1,Services/Sellers,Armed Forces,120.2,no,no,no,yes,female,yes,19,no,0,7,9,5,14.06,0,0,7,9,7,11.242857142857142,0,12.4,0.5,1.79,Enrolled
single,1st phase - general,4,Nursing,daytime,Secondary education,142.0,Portuguese,38,37,Unskilled Workers,Services/Sellers,127.3,yes,no,no,yes,female,no,18,no,0,8,8,7,15.075714285714286,0,0,8,8,7,15.075714285714286,0,10.8,1.4,1.74,Graduate
single,2nd phase - general,2,Animation/Multimedia,daytime,Secondary education,141.0,Portuguese,19,37,Unskilled Workers,Unskilled Workers,136.1,yes,no,no,yes,female,yes,18,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Enrolled
single,Change course,2,Ad/Marketing,daytime,Secondary education,129.0,Portuguese,3,3,Services/Sellers,Services/Sellers,122.4,yes,no,no,yes,female,no,19,no,0,5,5,4,13.75,0,0,6,9,5,12.6,0,12.7,3.7,-1.7,Enrolled
single,Other higher courses,0,Agronomy,daytime,Higher education - degree,130.0,Portuguese,1,37,Admin staff,Unskilled Workers,130.0,yes,no,no,yes,female,no,23,no,10,17,28,17,13.15,2,8,12,22,12,13.214285714285714,0,15.5,2.8,-4.06,Graduate
single,1st phase - general,2,Social Service,daytime,Secondary education,136.0,Portuguese,19,19,Admin staff,Industry/Construction,121.7,yes,no,no,yes,female,yes,21,no,0,6,9,5,12.333333333333334,0,0,6,7,5,11.8,0,13.9,-0.3,0.79,Graduate
single,1st phase - general,3,Nursing,daytime,Secondary education,137.0,Portuguese,38,38,Services/Sellers,Industry/Construction,122.7,yes,no,no,yes,female,yes,18,no,0,7,8,7,13.778571428571428,0,0,8,10,8,13.122222222222222,0,16.2,0.3,-0.92,Graduate
single,1st phase - general,1,Basic Education,daytime,Secondary education,125.0,Portuguese,34,37,Unskilled Workers,Unskilled Workers,129.2,yes,no,yes,no,female,no,20,no,0,6,12,3,10.333333333333334,0,0,6,14,1,11.0,0,10.8,1.4,1.74,Dropout
single,Change course,1,Journalism,daytime,Secondary education,119.0,Portuguese,19,37,Services/Sellers,Services/Sellers,105.0,yes,no,no,yes,female,no,23,no,0,6,11,3,11.333333333333334,0,0,6,7,2,11.0,0,16.2,0.3,-0.92,Enrolled
single,1st phase - general,1,Social Service,daytime,Secondary education,132.0,Portuguese,37,37,Unskilled Workers,Industry/Construction,129.9,yes,no,no,yes,female,no,20,no,0,6,7,5,13.2,0,0,6,6,6,12.666666666666666,0,10.8,1.4,1.74,Enrolled
single,1st phase - general,1,Communication Design,daytime,Secondary education,152.0,Portuguese,37,37,Services/Sellers,Industry/Construction,136.3,no,no,no,yes,female,yes,18,no,1,6,8,6,13.571428571428571,1,0,6,11,6,12.375,0,13.9,-0.3,0.79,Graduate
single,1st phase - general,1,Social Service (evening),evening,Secondary education,125.0,Portuguese,37,37,Unskilled Workers,Industry/Construction,114.9,no,no,no,yes,female,no,29,no,8,11,14,11,12.75,0,3,7,7,7,13.428571428571429,0,9.4,-0.8,-3.12,Graduate
single,Over 23 years old,1,Journalism,daytime,12th year of schooling - not completed,133.1,Portuguese,38,1,Services/Sellers,Admin staff,102.0,yes,no,no,yes,male,no,28,no,0,6,11,3,13.0,0,0,6,15,1,12.0,0,7.6,2.6,0.32,Dropout
single,1st phase - general,3,Ad/Marketing,daytime,Secondary education,120.0,Portuguese,37,37,Industry/Construction,Industry/Construction,111.3,yes,no,no,yes,male,no,19,no,0,5,7,3,11.333333333333334,0,0,5,7,4,11.0,0,9.4,-0.8,-3.12,Enrolled
single,Over 23 years old,1,Ad/Marketing,daytime,Secondary education,148.0,Portuguese,19,19,Industry/Construction,Industry/Construction,130.9,no,no,yes,no,male,no,24,no,0,6,12,0,0.0,0,0,6,9,0,0.0,0,10.8,1.4,1.74,Dropout
single,Over 23 years old,1,Animation/Multimedia,daytime,Secondary education,133.1,Portuguese,37,37,Unskilled Workers,Industry/Construction,100.0,no,no,yes,yes,male,yes,33,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,15.5,2.8,-4.06,Dropout
single,2nd phase - general,1,Management,daytime,Secondary education,115.0,Portuguese,19,37,Services/Sellers,Industry/Construction,112.9,yes,no,no,no,male,no,19,no,0,5,7,2,12.5,0,0,5,13,1,11.0,0,9.4,-0.8,-3.12,Dropout
single,1st phase - general,1,Veterinary Nursing,daytime,Secondary education,120.0,Portuguese,38,19,Unskilled Workers,Technicians,112.7,no,no,no,yes,male,no,19,no,0,6,7,6,14.857142857142858,0,0,6,8,6,14.142857142857142,0,11.1,0.6,2.02,Graduate
divorced,Over 23 years old,1,Social Service (evening),evening,Secondary education,133.1,Portuguese,37,37,Industry/Construction,Industry/Construction,143.0,no,no,no,yes,male,no,37,no,3,9,13,8,12.0,0,2,7,8,7,11.571428571428571,0,12.7,3.7,-1.7,Graduate
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,168.0,Portuguese,38,37,Unskilled Workers,Machine Operators,155.1,yes,no,yes,no,male,yes,18,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Graduate
divorced,Over 23 years old,1,Management (evening),evening,Secondary education,130.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,127.6,no,no,no,yes,male,no,29,no,0,5,5,0,0.0,0,0,5,5,0,0.0,0,7.6,2.6,0.32,Enrolled
married,Over 23 years old,1,Nursing,daytime,Basic education 2nd cycle,133.1,Portuguese,37,37,Unskilled Workers,Technicians,146.6,no,no,no,yes,male,no,37,no,0,7,8,7,12.828571428571427,0,0,8,8,8,12.6875,0,13.9,-0.3,0.79,Graduate
single,Over 23 years old,1,Nursing,daytime,Secondary education,137.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,141.0,no,no,no,yes,male,no,36,no,0,7,0,0,0.0,0,0,8,0,0,0.0,0,12.4,0.5,1.79,Dropout
single,1st phase - general,2,Ad/Marketing,daytime,Secondary education,123.0,Portuguese,1,38,Industry/Construction,Industry/Construction,120.6,yes,no,no,yes,male,no,19,no,0,6,6,6,13.333333333333334,0,0,6,8,5,14.0,0,8.9,1.4,3.51,Graduate
single,Transfer,1,Nursing,daytime,Secondary education,150.0,Portuguese,19,1,Unskilled Workers,Technicians,110.0,yes,no,no,yes,male,yes,33,no,6,14,20,14,13.072857142857144,6,6,14,20,14,13.072857142857144,6,9.4,-0.8,-3.12,Graduate
single,Transfer,1,Informatics Engineering,daytime,Secondary education,120.0,Portuguese,1,1,Services/Sellers,Industry/Construction,108.6,no,no,no,no,male,no,34,no,2,7,13,5,12.0,0,2,7,7,3,11.0,0,15.5,2.8,-4.06,Dropout
single,1st phase - general,1,Tourism,daytime,Secondary education,145.0,Portuguese,3,19,Technicians,Machine Operators,134.9,yes,no,no,yes,female,no,18,no,0,6,6,6,15.5,0,0,6,6,6,16.0,0,12.4,0.5,1.79,Graduate
single,Tech diploma,1,Equinculture,daytime,Technological specialization,120.0,Portuguese,3,1,Scientific specialists,Admin staff,120.0,yes,no,no,yes,female,no,20,no,0,6,6,0,0.0,0,0,6,6,0,0.0,0,12.4,0.5,1.79,Dropout
single,1st phase - general,1,Journalism,daytime,Secondary education,142.0,Portuguese,19,37,Admin staff,Industry/Construction,141.3,no,no,no,yes,female,yes,19,no,0,6,7,6,14.714285714285714,0,0,6,6,6,15.166666666666666,0,13.9,-0.3,0.79,Graduate
single,1st phase - general,3,Veterinary Nursing,daytime,Secondary education,147.0,Portuguese,19,19,Unskilled Workers,Legislative/Executive,135.6,yes,no,no,yes,female,no,20,no,0,6,7,6,16.714285714285715,0,0,6,6,6,15.333333333333334,0,13.9,-0.3,0.79,Graduate
single,1st phase - general,1,Social Service,daytime,Secondary education,125.0,Portuguese,19,19,Unskilled Workers,Unskilled Workers,121.5,yes,no,no,yes,female,yes,19,no,0,6,9,6,10.857142857142858,0,0,6,7,6,11.666666666666666,0,12.4,0.5,1.79,Graduate
single,1st phase - general,4,Nursing,daytime,Secondary education,126.0,Portuguese,19,19,Unskilled Workers,Unskilled Workers,125.0,yes,no,no,yes,female,no,19,no,0,7,8,6,11.658333333333331,0,0,8,11,6,12.416666666666666,0,12.4,0.5,1.79,Graduate
single,3rd phase - general,2,Journalism,daytime,Secondary education,132.0,Guinean,37,19,Unskilled Workers,Industry/Construction,119.1,yes,no,no,yes,female,yes,22,yes,0,6,8,5,11.6,0,0,6,7,6,12.0,0,9.4,-0.8,-3.12,Graduate
single,1st phase - general,1,Ad/Marketing,daytime,Secondary education,122.0,Portuguese,12,12,Services/Sellers,Industry/Construction,126.6,yes,no,no,yes,female,no,18,no,0,6,8,6,14.625,0,0,6,9,6,14.142857142857142,0,11.1,0.6,2.02,Enrolled
single,1st phase - general,1,Journalism,daytime,Secondary education,123.0,Portuguese,1,38,Unskilled Workers,Unskilled Workers,116.7,no,no,no,yes,female,yes,18,no,0,6,6,6,12.166666666666666,0,0,6,8,6,12.666666666666666,0,12.4,0.5,1.79,Graduate
single,1st phase - general,3,Nursing,daytime,Secondary education,126.0,Portuguese,1,19,Science/Engineering Technicians,Plant operators,120.1,yes,no,no,yes,female,no,19,no,0,7,12,4,13.375,0,0,7,8,6,12.116666666666667,0,12.4,0.5,1.79,Enrolled
single,1st phase - general,1,Basic Education,daytime,Secondary education,128.0,Portuguese,38,37,Unskilled Workers,Unskilled Workers,124.9,no,no,no,yes,female,yes,19,no,0,6,6,6,12.5,0,0,6,6,6,12.833333333333334,0,12.7,3.7,-1.7,Graduate
single,Over 23 years old,1,Nursing,daytime,Secondary education,100.0,Portuguese,19,1,Legislative/Executive,Other,114.0,yes,no,yes,no,female,no,31,no,0,7,8,5,12.56,0,0,7,8,5,12.56,0,7.6,2.6,0.32,Dropout
single,2nd phase - general,5,Nursing,daytime,Secondary education,140.0,Portuguese,1,1,Admin staff,Technicians,131.1,yes,no,no,yes,female,no,18,no,0,7,7,7,13.19,0,0,8,8,8,14.23125,0,11.1,0.6,2.02,Graduate
single,1st phase - general,1,Social Service,daytime,Secondary education,145.0,Portuguese,1,19,Unskilled Workers,Unskilled Workers,129.3,no,no,yes,yes,female,yes,19,no,0,6,11,3,11.0,0,0,6,9,4,11.25,0,10.8,1.4,1.74,Graduate
single,1st phase - general,1,Animation/Multimedia,daytime,Secondary education,143.0,Portuguese,3,38,Scientific specialists,Armed Forces,129.7,yes,no,no,yes,female,no,18,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,13.9,-0.3,0.79,Graduate
single,2nd phase - general,1,Social Service,daytime,Secondary education,132.0,Portuguese,37,38,Unskilled Workers,Services/Sellers,120.8,no,no,no,yes,female,yes,19,no,0,6,11,5,11.6,0,0,6,10,6,11.714285714285714,0,15.5,2.8,-4.06,Graduate
single,1st phase - general,1,Nursing,daytime,Secondary education,130.0,Portuguese,19,19,Unskilled Workers,Agriculture/Fisheries,135.0,no,no,no,yes,female,no,19,no,0,7,7,6,14.266666666666666,0,0,7,7,6,14.266666666666666,0,7.6,2.6,0.32,Graduate
single,1st phase - general,1,Management,daytime,Secondary education,129.0,Portuguese,37,37,Unskilled Workers,Industry/Construction,117.8,no,no,no,yes,female,yes,19,no,0,5,6,4,11.0,0,0,5,9,4,13.857142857142858,0,10.8,1.4,1.74,Enrolled
married,Other higher courses,1,Social Service (evening),evening,Higher education - degree,124.4,Portuguese,37,34,Student,Student,130.0,no,no,no,yes,female,no,30,no,8,10,11,9,12.666666666666666,0,3,7,7,7,12.428571428571429,1,7.6,2.6,0.32,Graduate
single,Change course,1,Journalism,daytime,Secondary education,127.0,Portuguese,19,1,Services/Sellers,Services/Sellers,117.6,yes,no,no,yes,female,no,18,no,0,6,6,0,0.0,0,0,6,10,3,11.0,0,16.2,0.3,-0.92,Enrolled
single,3rd phase - general,6,Nursing,daytime,Secondary education,144.0,Portuguese,1,1,Technicians,Agriculture/Fisheries,130.8,yes,no,no,yes,female,no,18,no,0,8,11,7,12.771428571428572,0,0,8,11,7,12.771428571428572,0,12.7,3.7,-1.7,Graduate
single,3rd phase - general,5,Veterinary Nursing,daytime,Secondary education,121.0,Portuguese,5,3,Scientific specialists,Technicians,111.9,yes,no,no,yes,female,no,21,no,0,5,12,0,0.0,3,0,5,5,0,0.0,0,12.7,3.7,-1.7,Dropout
single,Tech diploma,1,Social Service,daytime,Secondary education,150.0,Portuguese,1,38,Admin staff,Unskilled Workers,145.9,no,no,no,yes,female,yes,19,no,3,6,6,6,15.5,0,2,6,7,6,13.571428571428571,0,13.9,-0.3,0.79,Graduate
single,2nd phase - general,1,Ad/Marketing,daytime,Secondary education,115.0,Portuguese,1,1,Admin staff,Admin staff,109.1,yes,no,no,yes,female,yes,19,no,0,6,7,6,13.285714285714286,0,0,6,9,5,14.6,0,12.4,0.5,1.79,Enrolled
single,1st phase - general,5,Nursing,daytime,Secondary education,125.0,Portuguese,3,19,Admin staff,Machine Operators,120.3,yes,no,no,yes,female,no,19,no,0,7,11,5,11.716666666666669,0,0,7,8,5,13.7,0,13.9,-0.3,0.79,Enrolled
single,2nd phase - general,1,Equinculture,daytime,Secondary education,117.0,Portuguese,19,19,Admin staff,Admin staff,113.5,yes,no,no,yes,female,no,19,no,0,6,8,6,11.333333333333334,0,0,6,12,4,13.75,0,8.9,1.4,3.51,Dropout
single,1st phase - general,2,Ad/Marketing,daytime,Secondary education,121.0,Portuguese,1,19,Admin staff,Industry/Construction,135.4,yes,no,no,yes,female,yes,19,no,0,6,6,6,13.333333333333334,0,0,6,10,5,13.4,0,8.9,1.4,3.51,Graduate
married,Over 23 years old,1,Management (evening),evening,Secondary education,140.0,Portuguese,37,37,Unskilled Workers,Agriculture/Fisheries,130.2,no,no,no,yes,female,yes,39,no,0,5,13,4,12.333333333333334,0,0,5,14,2,10.0,4,16.2,0.3,-0.92,Graduate
single,1st phase - general,2,Communication Design,daytime,Secondary education,129.0,Portuguese,3,4,Scientific specialists,Scientific specialists,136.4,yes,no,no,yes,female,no,18,no,0,6,6,6,12.333333333333334,0,0,6,6,6,12.833333333333334,0,7.6,2.6,0.32,Enrolled
single,2nd phase - general,1,Animation/Multimedia,daytime,Secondary education,130.0,Portuguese,3,1,Unskilled Workers,Unskilled Workers,126.9,yes,no,no,yes,female,no,20,no,0,0,0,0,0.0,0,0,0,0,0,0.0,0,12.7,3.7,-1.7,Dropout
single,2nd phase - general,5,Management,daytime,Secondary education,131.0,Portuguese,19,38,Technicians,Armed Forces,119.8,yes,no,no,yes,female,no,19,no,0,5,8,5,12.6,0,0,5,9,4,11.6,0,8.9,1.4,3.51,Graduate
single,2nd phase - general,3,Management,daytime,Secondary education,137.0,Portuguese,1,1,Admin staff,Industry/Construction,124.4,yes,no,no,yes,female,no,18,no,0,5,5,5,12.6,0,0,5,5,4,11.0,0,11.1,0.6,2.02,Enrolled
married,Over 23 years old,1,Agronomy,daytime,Secondary education,150.0,Portuguese,3,3,Scientific specialists,Scientific specialists,120.0,no,no,yes,no,female,no,34,no,1,6,10,6,14.333333333333334,0,0,6,9,6,12.833333333333334,0,11.1,0.6,2.02,Enrolled
single,1st phase - general,2,Ad/Marketing,daytime,Secondary education,117.0,Portuguese,37,37,Unskilled Workers,Unskilled Workers,111.8,no,no,no,yes,female,no,22,no,0,5,8,3,12.0,0,0,5,9,2,11.0,1,7.6,2.6,0.32,Enrolled
single,Over 23 years old,1,Veterinary Nursing,daytime,Secondary education,133.1,Portuguese,19,19,Industry/Construction,Industry/Construction,130.0,yes,no,no,yes,female,no,24,no,0,6,7,6,14.857142857142858,0,0,6,10,5,13.6,0,13.9,-0.3,0.79,Graduate
